frame	ulx	uly	urx	ury	lrx	lry	llx	lly
frame00001.jpg	37.921165466308594	322.6085205078125	202.74925231933594	307.3374938964844	216.71514892578125	517.0980834960938	53.98974609375	540.0684814453125
frame00002.jpg	37.92285919189453	322.6101989746094	202.75157165527344	307.3331298828125	216.7141876220703	517.0975952148438	53.99193572998047	540.06298828125
frame00003.jpg	37.92192840576172	322.6078796386719	202.7517852783203	307.3333740234375	216.71405029296875	517.0975952148438	53.99267578125	540.0617065429688
frame00004.jpg	37.92156982421875	322.6079406738281	202.75234985351562	307.33245849609375	216.71278381347656	517.0968017578125	53.993202209472656	540.0616455078125
frame00005.jpg	37.9206428527832	322.6067199707031	202.75204467773438	307.332763671875	216.71200561523438	517.0961303710938	53.99305725097656	540.0623779296875
frame00006.jpg	37.922359466552734	322.6080627441406	202.75021362304688	307.33453369140625	216.7104949951172	517.0951538085938	53.989768981933594	540.067626953125
frame00007.jpg	37.922645568847656	322.6083984375	202.749755859375	307.3338623046875	216.71173095703125	517.0962524414062	53.98891067504883	540.0680541992188
frame00008.jpg	37.92304992675781	322.60858154296875	202.74949645996094	307.3343505859375	216.7122344970703	517.0966796875	53.988075256347656	540.0690307617188
frame00009.jpg	37.92409896850586	322.6090087890625	202.74900817871094	307.33184814453125	216.71299743652344	517.0982055664062	53.99272537231445	540.0667114257812
frame00010.jpg	37.92395782470703	322.6093444824219	202.7503662109375	307.3292236328125	216.7113800048828	517.09814453125	53.99451446533203	540.0651245117188
frame00011.jpg	37.9241943359375	322.6103210449219	202.75010681152344	307.3298645019531	216.71214294433594	517.0970458984375	53.99360656738281	540.0648803710938
frame00012.jpg	37.923980712890625	322.6099548339844	202.75035095214844	307.3300476074219	216.71151733398438	517.0960693359375	53.99348831176758	540.0650024414062
frame00013.jpg	37.92271423339844	322.610595703125	202.75039672851562	307.3304748535156	216.7133331298828	517.094970703125	53.99465560913086	540.0643920898438
frame00014.jpg	37.92350387573242	322.6112365722656	202.74844360351562	307.33050537109375	216.71429443359375	517.095947265625	53.99186706542969	540.073486328125
frame00015.jpg	37.92290496826172	322.6105651855469	202.74818420410156	307.3308410644531	216.7141876220703	517.095947265625	53.99212646484375	540.0739135742188
frame00016.jpg	37.92302703857422	322.6106262207031	202.74839782714844	307.3304748535156	216.71438598632812	517.095947265625	53.99169921875	540.0745849609375
frame00017.jpg	37.922264099121094	322.6111755371094	202.7474822998047	307.3311462402344	216.71533203125	517.0930786132812	53.99162673950195	540.0753173828125
frame00018.jpg	37.922000885009766	322.6112365722656	202.74720764160156	307.3318786621094	216.71519470214844	517.0925903320312	53.990577697753906	540.0765991210938
frame00019.jpg	37.92183303833008	322.61212158203125	202.74819946289062	307.3304138183594	216.71461486816406	517.0906982421875	53.99234390258789	540.0725708007812
frame00020.jpg	37.92107009887695	322.6112060546875	202.74803161621094	307.33038330078125	216.71336364746094	517.0892944335938	53.99267578125	540.0722045898438
frame00021.jpg	37.92159652709961	322.6120300292969	202.74737548828125	307.3302917480469	216.71401977539062	517.089599609375	53.99241638183594	540.0728759765625
frame00022.jpg	37.921142578125	322.6116027832031	202.74879455566406	307.3287658691406	216.7134246826172	517.089599609375	53.99241638183594	540.0718994140625
frame00023.jpg	37.92118835449219	322.6109619140625	202.74899291992188	307.329833984375	216.71298217773438	517.08935546875	53.991844177246094	540.0717163085938
frame00024.jpg	37.921546936035156	322.61083984375	202.7489013671875	307.3304138183594	216.7126922607422	517.0892944335938	53.99105453491211	540.0723266601562
frame00025.jpg	37.92207336425781	322.6107482910156	202.74920654296875	307.3294372558594	216.71347045898438	517.0908813476562	53.99208068847656	540.0713500976562
frame00026.jpg	37.92221450805664	322.6112365722656	202.74920654296875	307.3294677734375	216.71376037597656	517.091796875	53.99146270751953	540.0720825195312
frame00027.jpg	37.922142028808594	322.61187744140625	202.74891662597656	307.32958984375	216.7141876220703	517.0912475585938	53.991676330566406	540.0724487304688
frame00028.jpg	37.922119140625	322.6116638183594	202.7489471435547	307.32940673828125	216.71385192871094	517.0909423828125	53.99165344238281	540.0723266601562
frame00029.jpg	37.922454833984375	322.61212158203125	202.74853515625	307.32928466796875	216.7141876220703	517.0914306640625	53.99188995361328	540.0726318359375
frame00030.jpg	37.9225959777832	322.6111755371094	202.74801635742188	307.3302307128906	216.7153778076172	517.0946655273438	53.99110412597656	540.0748901367188
frame00031.jpg	37.922523498535156	322.6114807128906	202.74874877929688	307.329833984375	216.71519470214844	517.0936889648438	53.991554260253906	540.0736083984375
frame00032.jpg	37.92230987548828	322.611083984375	202.7489013671875	307.32977294921875	216.71495056152344	517.0933227539062	53.991554260253906	540.072998046875
frame00033.jpg	37.92195129394531	322.6116943359375	202.74862670898438	307.3302307128906	216.7156219482422	517.0923461914062	53.99165344238281	540.07275390625
frame00034.jpg	37.92331314086914	322.61138916015625	202.74920654296875	307.32855224609375	216.71434020996094	517.094482421875	53.992103576660156	540.0720825195312
frame00035.jpg	37.92357635498047	322.6120300292969	202.74856567382812	307.3290100097656	216.71347045898438	517.093017578125	53.990840911865234	540.0733642578125
frame00036.jpg	37.92347717285156	322.6118469238281	202.74807739257812	307.3294677734375	216.7135772705078	517.0926513671875	53.991127014160156	540.0733642578125
frame00037.jpg	37.92340850830078	322.6114501953125	202.7479705810547	307.3298645019531	216.7134246826172	517.0925903320312	53.99055480957031	540.0741577148438
frame00038.jpg	37.92381286621094	322.6123046875	202.7479248046875	307.3296203613281	216.713623046875	517.0924682617188	53.989959716796875	540.0745849609375
frame00039.jpg	37.923789978027344	322.6123046875	202.74803161621094	307.32989501953125	216.713623046875	517.0924682617188	53.98998260498047	540.0740966796875
frame00040.jpg	37.92445755004883	322.6133117675781	202.74810791015625	307.3299560546875	216.7144317626953	517.0931396484375	53.98993682861328	540.0738525390625
frame00041.jpg	37.92445755004883	322.6131286621094	202.7482452392578	307.3306579589844	216.71502685546875	517.0922241210938	53.98974609375	540.073486328125
frame00042.jpg	37.92462158203125	322.6139221191406	202.74819946289062	307.3304138183594	216.7136688232422	517.0910034179688	53.98910140991211	540.0740966796875
frame00043.jpg	37.924217224121094	322.61376953125	202.74832153320312	307.3308410644531	216.71392822265625	517.0907592773438	53.98900604248047	540.074462890625
frame00044.jpg	37.92414855957031	322.6133117675781	202.74801635742188	307.33087158203125	216.71337890625	517.090576171875	53.98847961425781	540.0750122070312
